Date,Region,Season,Temperature,Humidity,Wind Speed,Atmospheric Pressure,Rainfall,Outlook,Windy,Play
2025-08-30,East,Summer,32.2,84.2152454260267,19.885322907773194,1010.9937046392029,0.3,Overcast,Weak,No
2025-08-31,West,Summer,25.4,66.01783265791104,11.898691852100624,1012.4457992983096,0.0,Sunny,Weak,Yes
2025-09-01,North,Fall,10.0,77.79160512683329,11.643549228205297,1020.7535321477676,1.9,Overcast,Weak,Yes
2025-09-02,East,Fall,15.4,72.27099225941713,17.07602881598533,998.4602829622814,21.0,Rainy,Weak,No
2025-09-03,South,Fall,18.3,52.3046501751369,18.242293566873094,1024.236402555685,0.0,Sunny,Weak,Yes
2025-09-04,North,Fall,10.2,55.346752515238066,16.381045859418446,1010.7359368113681,0.0,Sunny,Weak,No
2025-09-05,North,Fall,12.9,80.44941226371742,17.179160714100195,1008.5849514404207,2.7,Overcast,Weak,No
2025-09-06,North,Fall,11.5,59.97837001840189,26.899701622034662,1003.9031649979187,8.0,Rainy,Strong,No
2025-09-07,East,Fall,14.5,58.94527305137005,22.5008020656442,998.7611466250738,68.4,Rainy,Strong,No
2025-09-08,South,Fall,18.6,50.673161309759706,16.33444913885517,1018.5853646716953,0.0,Sunny,Weak,Yes
2025-09-09,North,Fall,12.2,71.35398598390192,21.589174065372383,1012.5865437375072,0.0,Sunny,Strong,No
2025-09-10,West,Fall,13.6,95.93787378864718,7.772332675307223,1001.6803128020715,5.6,Rainy,Weak,No
2025-09-11,North,Fall,11.3,48.9870062861859,17.785489349627664,1001.639369823491,7.0,Rainy,Weak,No
2025-09-12,North,Fall,9.2,65.36329185009137,27.66514444813177,1009.313722405679,0.0,Sunny,Strong,No
2025-09-13,East,Fall,15.8,86.18330833123144,13.473678732253383,1025.3521722023152,2.3,Rainy,Weak,No
2025-09-14,East,Fall,11.8,63.805379131314275,9.066562499666407,1009.9232691890911,0.0,Sunny,Weak,Yes
2025-09-15,South,Fall,17.7,71.78557694374601,10.435377779848576,999.9748563750552,0.0,Sunny,Weak,Yes
2025-09-16,West,Fall,12.4,49.0640970777968,7.372568738603281,1010.0340554873125,1.0,Overcast,Weak,Yes
2025-09-17,East,Fall,11.4,71.42460645811472,9.506666643106076,1009.8182114420187,19.1,Rainy,Weak,No
2025-09-18,North,Fall,9.6,62.192836024931765,12.406443309869797,990.4249068564674,0.0,Sunny,Weak,No
2025-09-19,South,Fall,19.6,79.78594993519795,5.161030865749506,1011.5656410678575,0.5,Overcast,Weak,Yes
2025-09-20,North,Fall,13.2,82.81079077347127,15.109328337647222,1010.1525237583306,0.0,Sunny,Weak,No
2025-09-21,North,Fall,10.3,100.0,21.31594021650653,1017.5696509185074,0.1,Overcast,Strong,No
2025-09-22,East,Fall,17.7,73.69449759820364,8.645706738971558,1026.7916487595628,0.0,Sunny,Weak,Yes
2025-09-23,South,Fall,21.6,69.8869447487325,25.63498746549238,1021.0125202363821,1.1,Overcast,Strong,No
2025-09-24,West,Fall,16.1,67.91576452366004,18.57554461969316,1009.8488904755613,0.0,Sunny,Weak,Yes
2025-09-25,West,Fall,11.6,59.702505607839676,22.2140640993684,1003.1477927300666,0.0,Sunny,Strong,Yes
2025-09-26,East,Fall,17.5,70.07725765192536,10.39515812303504,1032.586878425999,0.0,Sunny,Weak,Yes
2025-09-27,East,Fall,16.1,60.56897884791456,20.98167658946631,1012.4737474721159,0.0,Sunny,Strong,Yes
2025-09-28,South,Fall,19.0,67.52691464404421,7.356462697232809,1012.1114343353036,0.0,Sunny,Weak,Yes
2025-09-29,West,Fall,8.7,84.7639630341194,21.23173250585556,1011.8069993031199,0.0,Sunny,Strong,No
2025-09-30,West,Fall,15.6,49.90186152080538,16.20287537855472,1013.5846780861428,0.0,Sunny,Weak,Yes
2025-10-01,West,Fall,21.5,82.09817841693568,18.872758539893486,1010.8451167046085,0.0,Sunny,Weak,Yes
2025-10-02,North,Fall,9.5,84.75672601009798,6.770837760626039,1007.4107039449581,0.3,Overcast,Weak,No
2025-10-03,West,Fall,12.4,63.22897209513382,8.734511104063767,1007.6251284700769,0.0,Sunny,Weak,No
2025-10-04,North,Fall,12.1,33.17217651487108,19.180597527773692,1011.7379738382721,0.0,Sunny,Weak,No
2025-10-05,South,Fall,19.5,55.882670193583515,8.361563970430595,1007.6526018309298,0.0,Sunny,Weak,Yes
2025-10-06,North,Fall,14.0,84.45491819841664,18.242444044693862,1006.2972337385827,26.5,Rainy,Weak,No
2025-10-07,South,Fall,15.3,64.65697906551677,5.43003535477828,1012.8514418215352,0.0,Sunny,Weak,Yes
2025-10-08,West,Fall,17.0,50.01046651557634,20.937219488666678,1009.9601822606331,2.9,Overcast,Strong,Yes
2025-10-09,West,Fall,18.0,57.42837618157674,6.372336796620436,1024.0319439086616,4.4,Rainy,Weak,No
2025-10-10,South,Fall,16.5,77.60930039756829,18.866099563756663,990.7922415328559,1.7,Overcast,Weak,Yes
2025-10-11,East,Fall,16.9,73.20100352302069,19.379416535522004,1020.7320548153797,0.0,Sunny,Weak,Yes
2025-10-12,South,Fall,23.1,61.416018512454585,10.122597270992976,1021.968681539981,50.4,Rainy,Weak,No
2025-10-13,East,Fall,16.0,59.49763382277969,19.07418596959309,995.4128781407348,4.3,Rainy,Weak,No
2025-10-14,North,Fall,7.3,59.12362776434267,16.82309584333489,1009.2584992473572,14.6,Rainy,Weak,Yes
2025-10-15,North,Fall,13.2,51.163847232522464,11.228107006650832,1009.0284730720336,0.0,Sunny,Weak,No
2025-10-16,North,Fall,9.7,89.23063534204162,7.940117211466544,1000.7399064422574,27.9,Rainy,Weak,No
2025-10-17,West,Fall,14.6,60.1651929618299,1.2616201582919473,1005.777466499273,13.7,Rainy,Weak,No
2025-10-18,North,Fall,10.3,83.25737781238244,17.447550331097855,1003.1153932362733,12.4,Rainy,Weak,Yes
2025-10-19,East,Fall,16.0,87.81974077883677,4.046380600465614,1026.018163547389,19.3,Rainy,Weak,No
2025-10-20,North,Fall,15.3,79.9746634722194,15.667409396089157,1019.4854271451796,0.0,Sunny,Weak,Yes
2025-10-21,South,Fall,19.8,58.52569530922928,13.155862487424256,1022.1724407599532,0.0,Sunny,Weak,Yes
2025-10-22,South,Fall,16.2,71.05595135504915,19.753999428067367,1017.7733765123459,0.0,Sunny,Weak,Yes
2025-10-23,West,Fall,12.9,64.63706590413626,12.88568150357095,1002.9675858302621,17.7,Rainy,Weak,No
2025-10-24,South,Fall,19.1,51.44447208904808,12.69386549557036,1007.8038378697618,32.9,Rainy,Weak,No
2025-10-25,East,Fall,19.1,69.86538922582405,20.12309493001807,1015.9149964898234,0.0,Sunny,Strong,Yes
2025-10-26,North,Fall,11.8,47.31440313260296,17.345406203588823,1002.2229775288645,51.2,Rainy,Weak,Yes
2025-10-27,West,Fall,13.0,82.81519082692346,17.21309170027945,1017.7039874413791,0.2,Overcast,Weak,Yes
2025-10-28,North,Fall,18.3,58.03074054052411,18.284873128659683,1010.0773968147349,0.0,Sunny,Weak,Yes
2025-10-29,North,Fall,11.5,68.01739483809259,4.250995137550259,1009.0014335396032,2.4,Overcast,Weak,No
2025-10-30,East,Fall,19.4,69.24931807319213,20.297520759908874,1017.687679745628,0.0,Sunny,Strong,Yes
2025-10-31,South,Fall,18.9,61.11642539443884,19.287281558095216,1015.5541064918883,0.0,Sunny,Weak,Yes
2025-11-01,South,Fall,20.3,73.80040702212912,7.88321809996452,1009.1122706734474,0.0,Sunny,Weak,Yes
2025-11-02,North,Fall,14.4,57.876445150662136,13.29143668428059,1021.274638426914,0.0,Sunny,Weak,No
2025-11-03,West,Fall,17.8,78.06945946185866,14.724848986606581,1003.3514933792009,0.0,Sunny,Weak,Yes
2025-11-04,South,Fall,22.7,44.81030479629877,14.05852250918787,1016.9274848555541,1.6,Overcast,Weak,Yes
2025-11-05,West,Fall,18.1,66.89569369319618,17.337019765979743,1016.7448100637471,0.0,Sunny,Weak,Yes
2025-11-06,South,Fall,17.8,94.08393498587427,25.019567472818284,1009.5236284854881,10.1,Rainy,Strong,No
2025-11-07,West,Fall,13.5,49.995030130916376,22.5723670937098,1014.609064177937,0.0,Sunny,Strong,No
2025-11-08,East,Fall,15.0,54.83382544212723,5.814465645980157,1001.9910913889175,0.0,Sunny,Weak,Yes
2025-11-09,West,Fall,18.5,72.70861774488372,19.354489932142343,1019.3922161536552,3.4,Rainy,Weak,No
2025-11-10,East,Fall,14.2,67.69372672909397,24.30253323674787,1010.5207829084561,2.6,Overcast,Strong,No
2025-11-11,East,Fall,17.8,70.25945148910338,17.707659644824417,1007.8182158358477,21.1,Rainy,Weak,No
2025-11-12,West,Fall,20.2,72.33780695221495,22.63686297630177,1020.3920738066951,1.9,Overcast,Strong,Yes
2025-11-13,East,Fall,11.7,74.52082202842655,29.085893119905357,1006.365250475658,25.3,Rainy,Strong,No
2025-11-14,North,Fall,7.4,81.64549762934334,22.16596682274887,1000.7323096290916,17.3,Rainy,Strong,Yes
2025-11-15,East,Fall,13.3,71.14727985392769,16.745160169492102,999.5469666118088,20.8,Rainy,Weak,Yes
2025-11-16,South,Fall,20.4,61.38113518072186,22.315619318593274,1016.8480796107651,0.0,Sunny,Strong,Yes
2025-11-17,West,Fall,12.4,75.08860551804096,16.01421483167824,1001.7565651800297,32.2,Rainy,Weak,No
2025-11-18,North,Fall,16.5,93.49822902342824,15.167321302994688,1026.0383534558748,0.4,Overcast,Weak,No
2025-11-19,West,Fall,14.6,63.010493804261394,12.540100350003872,995.3445647369302,4.6,Rainy,Weak,No
2025-11-20,South,Fall,20.5,50.38206042994038,25.943893511824758,1025.5716509463202,0.0,Sunny,Strong,No
2025-11-21,South,Fall,14.9,81.60621003930459,9.27099933840599,1013.688139737621,0.0,Sunny,Weak,No
2025-11-22,South,Fall,15.0,63.19428254069603,25.726574072746814,1011.2262951050369,1.5,Overcast,Strong,No
2025-11-23,East,Fall,15.4,32.409956809789456,18.499048866182598,1007.6406473055284,0.0,Sunny,Weak,No
2025-11-24,East,Fall,8.9,77.71132515725633,5.204856776386409,1015.1930889148166,0.0,Sunny,Weak,Yes
2025-11-25,West,Fall,18.0,56.97007721069116,17.573545050939952,1011.6989223806012,0.0,Sunny,Weak,Yes
2025-11-26,West,Fall,15.4,63.64200076543759,0.2998144464386314,1020.8264150561322,0.0,Sunny,Weak,Yes
2025-11-27,North,Fall,20.8,69.97970495853522,19.37855611781725,1012.9138211892963,0.0,Sunny,Weak,Yes
2025-11-28,North,Fall,18.0,67.857495196686,21.196620380922937,1013.202414091695,0.0,Sunny,Strong,Yes
2025-11-29,West,Fall,14.2,75.6417772570856,10.853508310435625,1009.0911023022892,0.0,Sunny,Weak,No
2025-11-30,East,Fall,14.6,58.46770444145235,15.864833871689076,1011.5444350102315,0.0,Sunny,Weak,No
2025-12-01,South,Winter,15.2,72.69658697264124,28.679102036252004,1014.4624141511365,0.0,Sunny,Strong,No
2025-12-02,West,Winter,11.7,61.106799836241244,11.459773070166444,998.318652858747,30.1,Rainy,Weak,Yes
2025-12-03,North,Winter,-2.0,76.08215721331254,7.587646890603796,1001.2145166231543,0.0,Sunny,Weak,No
2025-12-04,East,Winter,3.2,74.23051226019581,25.37164381723819,1017.9461127521818,0.0,Sunny,Strong,No
2025-12-05,West,Winter,6.3,50.96841946933107,28.738110333715564,1013.3669235050236,1.5,Overcast,Strong,No
2025-12-06,West,Winter,9.6,81.28973174262549,15.025869702934932,1010.5281333091785,0.7,Overcast,Weak,No
2025-12-07,East,Winter,9.5,56.96054832328928,22.080241247858496,1012.1474714645232,0.0,Sunny,Strong,Yes
2025-12-08,West,Winter,11.5,77.12086697421718,24.39033140871617,1014.7806536428934,0.0,Sunny,Strong,No
2025-12-09,East,Winter,4.0,70.50930970102011,9.802610372231312,1007.6819225575251,3.7,Rainy,Weak,No
2025-12-10,South,Winter,4.4,92.57275515192684,11.602859152424923,1005.7735621967815,46.7,Rainy,Weak,No
2025-12-11,East,Winter,10.7,61.64801026442222,23.616121592083147,1013.5667620407814,0.5,Overcast,Strong,No
2025-12-12,East,Winter,4.7,59.760248058227035,26.795099950959568,1004.1730177790797,7.5,Rainy,Strong,Yes
2025-12-13,East,Winter,2.3,64.708705911684,18.940166021220485,1015.2660220457158,7.9,Rainy,Weak,No
2025-12-14,West,Winter,7.1,60.452303257485866,8.84129952548562,998.3793311660972,1.7,Overcast,Weak,Yes
2025-12-15,West,Winter,11.2,76.99912852913076,28.90942778189609,1020.2332450986052,0.0,Sunny,Strong,No
2025-12-16,East,Winter,8.0,40.75534087345118,11.283203715316247,1015.7807798593043,0.0,Sunny,Weak,No
2025-12-17,West,Winter,6.8,49.194763712804686,12.654035531799838,1014.048237874511,0.0,Sunny,Weak,No
2025-12-18,North,Winter,4.3,48.9829561763121,17.39636484142735,1019.8615278715641,0.0,Sunny,Weak,No
2025-12-19,North,Winter,4.2,79.25461387960364,25.879122945003417,1025.3237955557006,0.7,Overcast,Strong,No
2025-12-20,West,Winter,4.8,90.65920058872888,20.977831835865565,1020.114960520145,23.4,Rainy,Strong,No
2025-12-21,West,Winter,4.4,63.433261721937924,17.904058502533374,997.2730061493469,20.5,Rainy,Weak,No
2025-12-22,East,Winter,8.5,62.46767415214984,18.243019710826744,1001.7633842661144,10.1,Rainy,Weak,Yes
2025-12-23,South,Winter,12.5,66.05078244669772,15.304602680504262,1007.0014513784346,0.0,Sunny,Weak,No
2025-12-24,West,Winter,8.5,82.42817453912286,18.906976601629545,1012.2087284016867,14.4,Rainy,Weak,No
2025-12-25,North,Winter,1.4,51.089702987141386,0.0,1016.141272163753,2.2,Overcast,Weak,No
2025-12-26,East,Winter,6.9,68.57553474102178,12.923747786511411,1006.1940494947722,30.7,Rainy,Weak,No
2025-12-27,West,Winter,1.6,79.62796444673644,16.68925354441747,1013.4941341158167,2.6,Overcast,Weak,No
2025-12-28,North,Winter,3.9,72.51641254909768,6.942901414663451,1005.9569365411734,21.2,Rainy,Weak,No
2025-12-29,North,Winter,7.8,67.84372424898115,17.70426322468092,1007.1078575760644,37.5,Rainy,Weak,No
2025-12-30,South,Winter,6.5,80.01569138850712,13.56870145309715,1000.7467112252142,4.9,Rainy,Weak,No
2025-12-31,East,Winter,5.5,24.451515605011444,27.28832988820843,1004.6141340311127,3.3,Rainy,Strong,No
2026-01-01,East,Winter,7.9,75.16812979296361,26.011138076503997,1001.1865231550694,45.2,Rainy,Strong,No
2026-01-02,South,Winter,15.0,55.188864753088644,11.739361016172861,1004.1930139761813,0.0,Sunny,Weak,Yes
2026-01-03,South,Winter,11.5,37.54050654715314,13.944136019033133,1020.4291343728627,0.0,Sunny,Weak,No
2026-01-04,East,Winter,5.2,72.66803899287471,14.482367040741252,1004.4048088893445,0.0,Sunny,Weak,Yes
2026-01-05,East,Winter,4.2,85.60487817744436,11.838383666882642,1033.0590565186992,0.8,Overcast,Weak,No
2026-01-06,West,Winter,8.7,62.93827228058462,16.365174888196886,1015.9465432070472,0.0,Sunny,Weak,No
2026-01-07,West,Winter,14.3,79.29311820804408,9.692025517786869,1013.478688989559,0.0,Sunny,Weak,No
2026-01-08,South,Winter,12.1,89.18417386982968,7.085692655437316,1005.1331377585503,0.8,Overcast,Weak,No
2026-01-09,West,Winter,8.5,84.72371680376071,19.35897856730188,1017.6024790352719,0.2,Overcast,Weak,No
2026-01-10,North,Winter,4.5,89.59946794057089,19.406707089552675,1007.3948973900978,2.1,Rainy,Weak,No
2026-01-11,West,Winter,8.1,76.13191236607838,9.369789682380054,1012.9760785171629,0.0,Sunny,Weak,No
2026-01-12,West,Winter,7.6,66.13150458352389,21.2674880153382,1032.4806763061504,0.0,Sunny,Strong,No
2026-01-13,North,Winter,6.4,40.97051282154247,10.57895589584268,1011.2315208022028,0.0,Sunny,Weak,No
2026-01-14,South,Winter,13.6,61.30906267805077,16.772156666265868,1021.1941866102854,0.0,Sunny,Weak,No
2026-01-15,North,Winter,3.5,52.35130107025712,20.742408088287192,1006.3745885989929,4.5,Rainy,Strong,No
2026-01-16,West,Winter,5.0,97.5641407624672,14.764712047074008,1011.7200920760243,9.1,Rainy,Weak,No
2026-01-17,South,Winter,17.3,62.36171281351495,18.18318638498794,1026.166405085084,0.0,Sunny,Weak,Yes
2026-01-18,West,Winter,9.5,66.84807210176729,11.384992492786997,1006.9842635376979,0.2,Overcast,Weak,No
2026-01-19,North,Winter,3.8,73.27228064060701,13.62473391600332,1026.4995884639754,3.6,Rainy,Weak,No
2026-01-20,North,Winter,7.6,65.65403669558681,13.558983983837617,1017.6620154836438,0.0,Sunny,Weak,Yes
2026-01-21,West,Winter,6.1,90.4257656064613,9.773951574218326,1007.5002657928459,1.9,Overcast,Weak,No
2026-01-22,East,Winter,6.2,55.66025957398322,13.762580858189526,1017.0592619124442,0.0,Sunny,Weak,No
2026-01-23,East,Winter,6.5,67.91911182855864,4.159671907953774,1019.7804355970138,0.0,Sunny,Weak,No
2026-01-24,North,Winter,-0.8,53.86294121452927,11.561923770005267,1016.9744796977376,0.0,Sunny,Weak,No
2026-01-25,North,Winter,4.2,45.19966233168941,13.005871546412305,999.4382022408763,33.3,Rainy,Weak,No
2026-01-26,East,Winter,1.9,55.82346363642072,13.20674173253234,1006.1829025934011,0.0,Sunny,Weak,No
2026-01-27,East,Winter,4.1,64.44444804427383,13.309517878904549,1010.019850915588,1.5,Overcast,Weak,No
2026-01-28,West,Winter,1.7,58.5604666322411,14.567650600979098,1011.4045325671997,0.0,Sunny,Weak,No
2026-01-29,West,Winter,8.2,54.61368530189216,18.356090626602448,1016.9653767804054,0.0,Sunny,Weak,No
2026-01-30,East,Winter,7.7,43.90523804492249,21.12161951892766,1013.421608007466,0.0,Sunny,Strong,No
2026-01-31,West,Winter,6.0,63.75341641056958,10.451643412062129,1001.3172451303192,1.6,Overcast,Weak,No
2026-02-01,West,Winter,5.2,42.42919438953497,6.5775940122759895,1015.0415828080477,3.0,Rainy,Weak,No
2026-02-02,South,Winter,9.0,76.40083945534404,7.705689114298279,1016.8846859622706,0.1,Overcast,Weak,No
2026-02-03,West,Winter,9.8,66.23659629401755,11.58957955163551,1016.4783235834483,0.0,Sunny,Weak,No
2026-02-04,North,Winter,3.2,43.13672750802604,12.536550775284436,1020.646245804437,0.0,Sunny,Weak,No
2026-02-05,West,Winter,9.6,60.36186384425205,9.6100275366178,1018.6713772363912,2.5,Overcast,Weak,No
2026-02-06,West,Winter,5.7,53.71765391614125,5.927183350250738,1015.6734406338275,0.9,Overcast,Weak,No
2026-02-07,East,Winter,8.5,69.78761765628771,11.807154207680682,1011.4386743083309,1.1,Overcast,Weak,No
2026-02-08,North,Winter,6.6,85.10675669034717,16.2699863407978,998.712312531872,12.1,Rainy,Weak,No
2026-02-09,West,Winter,10.1,36.872412955313834,19.165206260848954,1015.4369457530607,0.0,Sunny,Weak,No
2026-02-10,West,Winter,6.9,66.72539118721126,11.098038628241753,1013.6615014973049,0.0,Sunny,Weak,Yes
2026-02-11,South,Winter,13.0,62.59800806650039,12.109015244995962,1014.172630697563,4.3,Rainy,Weak,No
2026-02-12,West,Winter,6.3,75.07010114675698,8.513111838068824,1001.7860113934375,16.7,Rainy,Weak,Yes
2026-02-13,West,Winter,7.2,68.19794942356533,14.779925807376564,1003.3515476767338,29.2,Rainy,Weak,Yes
2026-02-14,South,Winter,11.9,53.72046002391771,9.060999560664298,1020.4252228266632,0.0,Sunny,Weak,No
2026-02-15,East,Winter,7.5,60.214190965000725,19.0118946926884,1011.6835587691468,0.0,Sunny,Weak,No
2026-02-16,West,Winter,9.2,53.05961214794766,2.498934556461222,1017.452005578981,0.0,Sunny,Weak,No
2026-02-17,South,Winter,9.0,81.14010707897897,12.482592292832763,1012.2265470090437,5.3,Rainy,Weak,Yes
2026-02-18,North,Winter,1.0,65.31967473007913,17.107751374342193,1012.238049115966,1.8,Overcast,Weak,No
2026-02-19,East,Winter,4.6,93.5178602862951,16.28684161425753,1019.506270447808,3.9,Rainy,Weak,No
2026-02-20,North,Winter,-1.2,64.0900877927807,33.851235647863476,1007.871642174261,0.0,Sunny,Strong,No
2026-02-21,North,Winter,0.4,54.37389849634306,17.448600171975354,1012.7689662155278,26.3,Rainy,Weak,No
2026-02-22,South,Winter,12.1,42.294284110807595,7.971617822105928,1008.3017976903596,0.0,Sunny,Weak,No
2026-02-23,West,Winter,5.0,37.95290485616083,14.331750270376489,1008.5240301805414,0.4,Overcast,Weak,No
2026-02-24,South,Winter,13.3,41.23796085491765,2.566275665734837,1009.5266230122509,2.1,Overcast,Weak,Yes
2026-02-25,South,Winter,12.3,69.00689976517225,14.435801754922673,1013.7770701730697,0.0,Sunny,Weak,No
2026-02-26,South,Winter,5.7,72.63087534844901,9.16860760099469,1008.1700110266922,0.0,Sunny,Weak,No
2026-02-27,South,Winter,15.0,41.282139469518,21.40773192892113,1022.0460490045882,0.0,Sunny,Strong,Yes
2026-02-28,East,Winter,9.7,78.42557471114173,11.153218077831255,1004.843141582244,0.5,Overcast,Weak,No
2026-03-01,West,Spring,14.9,57.75408422474841,14.182638589433274,1010.5050268467091,2.5,Overcast,Weak,No
2026-03-02,North,Spring,14.9,67.20189517978324,10.551095110169175,1008.4821515338066,0.2,Overcast,Weak,Yes
2026-03-03,North,Spring,12.6,89.18330942383136,27.17195946297332,1023.5758230748298,1.2,Overcast,Strong,No
2026-03-04,West,Spring,18.5,78.45258973798298,12.751300637174618,1013.5724382120926,0.0,Sunny,Weak,Yes
2026-03-05,North,Spring,11.0,60.97204028141252,27.82789930435441,1020.2547563157491,0.0,Sunny,Strong,No
2026-03-06,West,Spring,11.4,51.63211661877069,20.699062334827865,1000.1155170157042,46.3,Rainy,Strong,No
2026-03-07,North,Spring,13.1,32.72276898006042,18.374467091347704,1014.1364021269541,1.0,Overcast,Weak,Yes
2026-03-08,South,Spring,22.3,54.212700211363696,17.581132031222637,1019.1170463649875,0.0,Sunny,Weak,Yes
2026-03-09,North,Spring,12.9,61.83304641758458,17.756581087513762,1012.6582719142034,12.3,Rainy,Weak,No
2026-03-10,West,Spring,15.3,50.19230709273224,1.506291944580731,1020.5238430005228,1.2,Overcast,Weak,Yes
2026-03-11,West,Spring,16.4,63.031145493615426,13.047816240944705,1007.8616923991971,24.2,Rainy,Weak,No
2026-03-12,West,Spring,19.9,66.15277824438152,20.91610579829025,1023.2747795214847,0.0,Sunny,Strong,Yes
2026-03-13,West,Spring,19.7,61.627160272878825,14.657719715681262,1030.391184988954,1.1,Overcast,Weak,Yes
2026-03-14,West,Spring,18.3,55.249961287648105,5.163671072374974,1009.0972915164828,0.0,Sunny,Weak,Yes
2026-03-15,East,Spring,15.6,67.52982007950092,14.633168845957714,1008.4359798287938,2.4,Overcast,Weak,Yes
2026-03-16,East,Spring,22.7,71.62910974354114,26.92873861378844,1023.6270758169416,0.0,Sunny,Strong,No
2026-03-17,North,Spring,11.7,48.64401383835731,23.728242008743038,1024.6365771658457,1.1,Overcast,Strong,No
2026-03-18,West,Spring,19.0,86.16398569619405,14.565971934437778,1007.8171197827738,16.8,Rainy,Weak,Yes
2026-03-19,North,Spring,17.2,63.521178015736076,21.660144939406607,1008.6385054632332,3.0,Overcast,Strong,Yes
2026-03-20,West,Spring,19.2,65.28274434417271,12.434450857423638,1009.745723129116,0.0,Sunny,Weak,Yes
2026-03-21,West,Spring,16.3,75.62321634884836,3.072898892212967,1001.2443959117257,15.0,Rainy,Weak,No
2026-03-22,East,Spring,15.7,68.49824196895253,8.52873808309312,1004.6507844281264,0.0,Sunny,Weak,Yes
2026-03-23,East,Spring,20.3,79.29704950869868,25.940221379557386,1003.9668738659834,0.5,Overcast,Strong,No
2026-03-24,South,Spring,17.1,69.30686247802737,13.08204842719487,1005.8576194791669,29.8,Rainy,Weak,No
2026-03-25,East,Spring,15.1,55.81343938039343,13.296312144374873,1011.7225209009058,0.0,Sunny,Weak,Yes
2026-03-26,South,Spring,21.0,70.42255287809152,12.901132626075835,1013.8737178602921,0.0,Sunny,Weak,Yes
2026-03-27,South,Spring,27.0,47.844106890190076,28.328956127011047,1024.4040039425126,0.0,Sunny,Strong,No
2026-03-28,South,Spring,22.3,66.62839558664784,26.381712407534444,1004.0131676740897,0.0,Sunny,Strong,No
2026-03-29,South,Spring,19.9,64.5015501403331,30.53146163413694,1019.8745791878126,0.0,Sunny,Strong,No
2026-03-30,South,Spring,20.9,61.8782471409119,13.88668352719964,1010.2880892461959,13.8,Rainy,Weak,No
2026-03-31,North,Spring,12.1,63.07193732841604,17.069371421229665,1011.6042903227806,0.0,Sunny,Weak,No
2026-04-01,East,Spring,16.4,36.77226431753542,4.383502154054462,1017.3985559373328,0.0,Sunny,Weak,No
2026-04-02,South,Spring,24.0,56.76912638388558,25.338540982827922,1003.0182238275016,0.5,Overcast,Strong,No
2026-04-03,West,Spring,14.2,66.39267351711672,6.825543141124456,1015.0592779694724,0.0,Sunny,Weak,No
2026-04-04,East,Spring,23.0,67.39784587996101,16.517428946338402,1013.3316176657045,0.0,Sunny,Weak,Yes
2026-04-05,East,Spring,20.9,49.58487288611063,7.318882306570091,1015.9396101120652,11.3,Rainy,Weak,No
2026-04-06,South,Spring,25.5,83.98561761297051,10.877932212829128,1014.3133491512625,8.2,Rainy,Weak,No
2026-04-07,North,Spring,14.6,52.007377276782485,9.139162982652097,1031.6424011192871,9.7,Rainy,Weak,No
2026-04-08,South,Spring,21.0,79.54185800790106,10.744873175269275,1006.8980801259895,1.9,Overcast,Weak,Yes
2026-04-09,North,Spring,9.3,71.40791542807527,11.22614107795715,1007.7520243599855,2.5,Overcast,Weak,No
2026-04-10,West,Spring,15.9,55.30659035234295,11.16211843552446,1007.0148757886019,3.9,Rainy,Weak,No
2026-04-11,East,Spring,19.0,91.62966338914268,20.83333738246215,1007.5561830467179,4.6,Rainy,Strong,No
2026-04-12,West,Spring,21.4,47.095447523652794,7.2659604485623595,1006.9009029815479,0.0,Sunny,Weak,Yes
2026-04-13,North,Spring,11.6,78.78731260415002,16.543789989097068,1021.5121322488604,0.0,Sunny,Weak,Yes
2026-04-14,North,Spring,14.0,80.00873477064468,23.52571406613891,1023.3640339839188,2.9,Overcast,Strong,No
2026-04-15,West,Spring,17.1,54.94069686385033,11.407625448406229,1007.4340296500042,7.4,Rainy,Weak,No
2026-04-16,North,Spring,9.1,85.88697950096493,9.974567764766787,1005.3411554151662,8.5,Rainy,Weak,No
2026-04-17,West,Spring,20.2,61.24930228101571,13.386327623738245,1015.7713244510912,0.0,Sunny,Weak,Yes
2026-04-18,East,Spring,15.4,69.33040443919785,23.25807645852497,1007.5822156457523,14.0,Rainy,Strong,No
2026-04-19,West,Spring,17.9,68.90482758156831,16.358753416673505,1017.063454542044,0.0,Sunny,Weak,Yes
2026-04-20,East,Spring,16.8,62.98536887794178,11.28149993774681,1013.6233841668104,0.0,Sunny,Weak,Yes
2026-04-21,West,Spring,14.4,77.16212409739673,18.38713655831628,999.8740470800221,8.8,Rainy,Weak,No
2026-04-22,North,Spring,15.2,76.9023308082832,7.283954951145037,1024.3800416106405,0.0,Sunny,Weak,Yes
2026-04-23,West,Spring,18.8,38.772020401427284,19.769516573100635,1026.3670213847643,2.5,Overcast,Weak,No
2026-04-24,North,Spring,12.4,84.56510364317229,17.860251153912373,1007.0976904761249,23.5,Rainy,Weak,No
2026-04-25,West,Spring,15.5,40.062620179464886,12.845340702027812,1008.8983875205121,0.0,Sunny,Weak,Yes
2026-04-26,West,Spring,19.2,80.48819306512486,9.129899410869383,1014.2869231257993,14.6,Rainy,Weak,Yes
2026-04-27,South,Spring,27.2,81.90057705241375,8.793233544015798,1014.6756543198962,0.0,Sunny,Weak,No
2026-04-28,North,Spring,14.9,48.63550354677203,18.74372135442137,1017.2683541813826,0.0,Sunny,Weak,No
